scorer,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200
bodyparts,Nose,Nose,Nose,Head,Head,Head,MainBody,MainBody,MainBody,Butt,Butt,Butt,TailTip,TailTip,TailTip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
6012,464.03308,401.4973,0.839554,474.92587,412.6643,0.9423474,493.38773,426.01743,0.9781416,521.63293,439.1362,0.7650481,578.8816,375.1906,0.9801233
6013,462.43018,401.4973,0.84124285,473.85385,412.6643,0.9201813,493.38773,425.5467,0.9897592,521.63293,439.1362,0.7601875,578.35297,376.0529,0.93035996
6014,461.75165,401.4973,0.85486156,473.79907,412.6643,0.9052617,493.38773,425.38776,0.9753436,521.63293,439.1362,0.77574605,578.35297,376.0529,0.94262403
6015,461.75165,404.93173,0.7906174,473.79907,413.84888,0.9396654,494.66534,424.81348,1.0,522.87366,438.82608,0.8226038,578.35297,376.0529,0.9138335
6016,461.75165,412.7659,0.82043654,473.79907,415.69986,0.9317057,497.71207,424.81348,0.9297889,528.3942,436.50592,0.8324823,579.35626,375.7807,0.9541976
6017,462.3626,421.3703,0.85281706,475.4979,419.29965,0.99927413,499.9562,425.246,0.9098608,532.36584,435.3812,0.9475782,580.8102,374.30124,0.98910284
6018,465.57538,424.39163,0.7825191,477.1815,421.42484,0.9519636,501.29016,425.246,0.8526089,533.42584,434.8804,0.93763924,581.6175,374.04544,0.983288
6019,468.96942,425.39908,0.6860785,479.60352,422.55377,0.8733473,501.8883,426.29385,0.82008934,534.8703,434.13437,0.91954815,582.57446,372.65955,0.9809967
6020,468.96942,425.58417,0.70427024,480.1668,423.27426,0.92990315,503.54443,426.29385,0.90382046,536.3878,433.98898,0.92224884,583.0749,372.40427,0.9811202
6021,470.7376,427.00494,0.7345338,480.33643,424.04916,0.9016358,503.54443,426.29385,0.89215446,536.79395,433.1606,0.92604136,583.5713,371.8855,0.96643543
6022,471.8169,435.5833,0.8495488,480.33643,426.24915,0.91816425,503.54443,426.26337,0.83447415,537.0551,431.4372,0.91512734,583.5908,371.4513,0.96657944
6023,472.2562,443.90222,0.90611035,480.8825,430.04022,0.9145822,503.20847,425.90112,0.7922329,537.13947,429.62802,0.8853175,583.66705,371.4513,0.94546497
6024,472.39777,450.9003,0.8237289,480.79376,435.4105,0.9199909,502.71112,425.79727,0.75746953,537.0551,427.7721,0.9082937,583.67975,371.4513,0.9555186
6025,475.49942,456.54385,0.8718218,480.33643,439.3655,0.87847525,502.16675,425.3525,0.7749599,536.79395,425.87396,0.9106479,584.5631,371.88376,0.90745664
6026,476.93686,459.73145,0.9215682,479.9407,442.41327,0.8729041,500.1741,425.3525,0.8023018,534.7616,422.05087,0.9632337,585.5608,371.88376,0.89673907
6027,477.4495,464.8608,0.9108764,479.57074,445.97818,0.8307079,498.10806,425.84683,0.8613985,532.7353,418.11823,0.9803986,588.7505,371.88376,0.90259767
6028,477.95813,470.65546,0.9622226,479.57074,449.86972,0.84691584,493.12308,425.84683,0.8621049,527.9885,414.4961,0.9381453,593.45123,372.08496,0.89261293
6029,481.73325,476.76694,0.9478521,479.57074,456.40305,0.7953227,490.5447,429.00854,0.81881267,521.8781,413.61404,0.91992575,593.45123,372.8566,1.0
6030,490.78033,483.09457,1.0,484.89426,465.26285,0.8493433,488.1918,433.74677,0.851626,515.31415,413.51566,0.8406751,593.45123,376.4175,0.9431511
6031,499.00388,487.47693,0.92695785,490.19537,468.145,0.82420206,487.41418,438.43094,0.81109726,504.8659,412.46432,0.60267687,581.5636,376.4175,0.9745415
6032,507.74335,491.01566,0.8565106,496.41397,471.56332,0.7915388,486.7248,442.47696,0.8410768,494.67438,412.46432,0.8040172,518.8247,376.4175,0.6099676
6033,510.7454,492.21747,0.861551,498.12372,473.39157,0.82580864,484.7824,443.59155,0.86256766,486.3656,412.46432,0.98045135,517.84674,358.5964,0.87926054
6034,511.58997,496.2918,0.89246696,500.8846,479.56287,0.8406284,484.7824,447.3206,0.8092176,480.27255,413.43207,0.83529115,517.84674,358.5964,1.0
6035,516.31366,496.2918,0.9660135,503.92322,482.45605,0.83692586,484.7824,452.3276,0.7711553,477.5538,420.02826,0.86542296,517.84674,358.5964,0.9955077
6036,524.1783,496.2918,0.94715905,508.3159,483.01822,0.82355195,486.1294,455.85165,0.7779739,476.84555,424.76797,0.852998,517.84674,358.92358,0.9426802
6037,533.94836,495.5344,0.9364135,516.5689,483.5325,0.77125376,490.13812,460.9754,0.79360944,476.84555,432.42313,0.84986025,517.84674,362.08612,0.9555733
6038,543.1739,495.5344,0.92837423,527.91113,485.51346,0.7587116,496.00433,465.23615,0.75443554,476.84555,439.02332,0.820923,501.98,367.087,0.8775971
6039,555.28156,495.5344,0.951899,537.1168,488.48364,0.74985343,502.9733,470.23053,0.8103175,478.929,446.73972,0.7980109,489.48907,368.35153,0.9200505
6040,559.307,500.81274,0.89442825,544.9906,491.84097,0.8014457,510.31906,475.9715,0.7530019,481.44058,456.08054,0.6375249,471.393,382.90295,0.97461253
6041,559.307,501.60605,0.93878853,544.9906,492.75647,0.7827352,511.74173,480.85944,0.84596515,481.7415,465.48938,0.83146507,457.75412,392.97293,0.9512681
6042,559.307,501.60605,0.8738854,544.9906,492.75647,0.8081947,511.74173,480.85944,0.9311736,481.7415,468.30035,0.82006687,456.89938,395.76584,0.986134
6043,552.2156,501.60605,0.862814,537.94135,492.75647,0.77648544,511.74173,480.85944,0.98888236,481.7415,468.60425,0.8012827,456.69617,395.76584,0.9881909
6044,546.9841,500.27426,0.89463806,534.2055,492.1662,0.88994753,509.1358,480.4011,0.9443778,478.9119,468.60425,0.7578877,455.06284,395.76584,0.9335519
6045,543.8235,499.59067,0.8261437,531.436,490.33136,0.8970081,506.81464,479.5569,0.8753409,476.25372,468.60425,0.7411729,454.57587,395.48367,0.9698689
6046,541.6986,499.25916,0.8179489,529.3324,489.53134,0.83877575,503.76938,479.43518,0.84445894,473.01505,467.39346,0.71577555,454.2523,394.19843,0.97047746
6047,540.5636,498.81985,0.8589173,528.42017,489.33563,0.8549341,502.44,479.1851,0.84978724,472.21988,466.6823,0.7494821,453.65646,394.19843,0.9690018
6048,538.9118,497.69955,0.81904036,526.947,488.91888,0.8332589,502.09644,478.15714,0.8735629,470.96634,466.2888,0.7937068,451.49817,394.19843,1.0
6049,538.8773,496.4481,0.7663153,526.947,487.85245,0.77648324,501.254,477.17383,0.899876,470.35983,466.2519,0.83025956,445.35168,395.8194,1.0
6050,538.8773,495.9278,0.77573484,526.947,487.85245,0.76438344,500.91217,476.70142,0.91343886,469.5844,466.2519,0.8325685,441.87332,396.28287,1.0
6051,538.8773,495.9278,0.8238156,525.689,487.64633,0.7782709,500.8575,476.70142,0.8838004,469.22308,466.2519,0.8309978,438.8873,396.93558,0.9558935
6052,538.8773,495.9278,0.84598255,525.689,487.61896,0.78167486,500.8034,476.70142,0.8736567,468.87958,466.27808,0.83189684,437.28085,397.39575,0.9715211
6053,538.88184,496.40253,0.8529949,526.7684,487.85245,0.7885451,500.8575,476.7811,0.8848059,468.81815,466.29745,0.85108584,433.7204,398.3381,0.94684756
6054,538.9315,496.4646,0.8387953,526.7684,487.93842,0.80794936,500.91217,476.96396,0.8977377,468.63617,466.29745,0.87020326,433.52725,398.3381,0.91135305
6055,538.9315,496.90512,0.8983032,526.7684,487.93842,0.83465403,501.3612,477.04184,0.87962824,468.59396,466.37717,0.86600465,432.3062,398.3381,0.64052546
6056,539.69745,497.64627,0.91989493,527.2767,488.38507,0.8757885,501.45786,477.3386,0.86016256,468.63617,466.37717,0.85693526,431.99774,397.56543,0.62142193
6057,540.21173,498.1174,0.8986357,527.5059,488.58444,0.8800201,501.93497,477.5566,0.8568945,468.63617,466.2435,0.8653895,431.99774,397.56543,0.6462794
6058,541.2855,498.82492,0.90356976,527.8637,488.96194,0.8853076,501.93497,477.6908,0.8684638,468.86203,466.2435,0.86125433,431.99774,397.56543,0.6125574
6059,541.3936,499.1959,0.8815053,528.031,489.05627,0.8655035,501.97192,477.86792,0.876499,469.02353,466.2968,0.86240757,431.99774,397.80856,0.5888141
6060,541.2855,499.1959,0.90063995,527.8637,488.96194,0.8643213,501.97192,477.86792,0.8586073,469.1011,466.2968,0.8703321,431.99774,406.23404,0.09010779
6061,541.1802,498.46463,0.91713375,527.8637,488.58444,0.8908233,501.97192,477.84738,0.8689866,469.14114,466.43048,0.85095084,432.0322,412.5294,0.09361783
6062,541.3936,498.53668,0.90642446,527.91473,488.82562,0.8825951,501.97192,477.91995,0.8804506,469.7999,466.43048,0.84426856,431.61118,412.5294,0.06071744
6063,541.3936,498.53668,0.9136011,527.91583,488.82562,0.89536315,502.07468,477.99683,0.8702737,469.7999,466.45605,0.84183186,431.61118,412.5294,0.11717005
6064,541.4127,498.53668,0.91491693,527.91583,488.82562,0.8899326,502.08652,477.99683,0.8663422,469.84912,466.45605,0.85209846,432.0996,412.80234,0.0750661
6065,541.4127,498.53668,0.8978174,528.2363,488.82562,0.89473444,502.40823,478.07996,0.8548065,469.85355,466.45605,0.86975485,432.13644,413.68982,0.09096397
6066,541.4127,498.53668,0.8955108,528.3198,488.82562,0.8950662,502.58804,478.15567,0.8548207,469.86255,466.45605,0.8593643,432.29056,413.88303,0.086169764
6067,541.062,498.35452,0.886755,528.3198,488.78558,0.88605505,502.58804,478.15567,0.8655969,470.03415,466.4994,0.85579383,433.207,422.3544,0.04831128
6068,540.74634,498.3059,0.8993015,528.2363,488.77805,0.8835474,502.44772,478.07996,0.87661105,470.03415,466.4994,0.8591657,433.49597,422.64667,0.056524552
6069,540.66876,498.3059,0.86717165,528.136,488.77805,0.86538917,502.44772,478.07996,0.88448834,470.03415,466.5082,0.84915704,433.66116,423.10446,0.051236328
6070,539.77966,497.86737,0.8845038,527.6997,488.51904,0.8813085,502.44772,477.85236,0.8805931,470.03415,466.56827,0.85820013,433.91428,423.10446,0.074462034
6071,539.7441,497.54944,0.92300665,527.6846,488.4772,0.9059031,502.43994,477.8453,0.87986743,470.03415,466.5082,0.86917174,434.0476,423.16696,0.07846806
6072,539.77966,497.54944,0.88598156,527.6846,488.4772,0.87919116,502.43994,477.83392,0.8780258,469.91568,466.4888,0.8631909,434.0476,423.3151,0.07366448
6073,540.1858,497.54944,0.8714713,527.6997,488.4772,0.8733653,502.3831,477.82434,0.8920541,469.91568,466.3728,0.86328924,434.0476,423.3151,0.06227005
6074,540.1858,497.54944,0.8839325,527.6997,488.4772,0.8773894,502.3831,477.82434,0.88385385,469.91568,466.28088,0.865701,433.91428,422.9254,0.07517661
6075,540.87024,498.17722,0.8882565,528.08795,488.87332,0.86909133,502.43994,477.83392,0.87175333,469.91568,466.27924,0.85890603,433.69135,423.3151,0.08366739
6076,542.0381,498.79044,0.8854423,528.5968,489.1875,0.8755654,502.72507,478.0472,0.8660404,469.91568,466.27032,0.8741018,433.627,423.18753,0.07502738
6077,542.31445,499.86127,0.8724246,529.00494,489.56433,0.90024287,502.76254,478.05783,0.8605287,470.1302,466.27032,0.87418383,433.69135,422.9254,0.07886296
6078,543.42523,499.86127,0.84817225,529.5194,489.56433,0.8882133,502.76254,478.141,0.86424136,470.1302,466.28088,0.8636339,433.69135,423.00507,0.0741734
6079,544.5162,499.86127,0.8475649,530.17676,489.56433,0.8648832,502.76562,478.78452,0.8689976,470.1302,466.98514,0.8425721,434.16098,423.00507,0.079261184
6080,544.5691,492.6585,0.953071,530.6216,486.96066,0.8222164,502.828,478.96277,0.8958844,470.1859,467.73248,0.88142174,434.16098,423.00507,0.0897694
6081,547.9839,487.19348,0.8794913,533.56104,486.12222,0.8219645,502.90356,479.32086,0.8395913,470.42133,468.66074,0.8612997,434.28558,422.8539,0.07119608
6082,550.6085,481.2357,0.66455704,534.83594,484.52655,0.72489583,503.37964,479.8612,0.8483203,471.5759,469.2982,0.8246448,434.28558,422.81027,0.077108055
6083,555.7874,473.1209,0.80727047,544.9912,480.09973,0.7819003,507.1826,480.71765,0.84624594,475.4737,473.02347,0.78004694,435.69525,422.81027,0.2852137
6084,561.3603,465.01196,0.75676155,548.47473,476.352,0.791014,513.6343,480.71765,0.87819475,481.35562,478.74188,0.799411,436.32147,423.6766,0.9088151
6085,567.67834,460.62747,0.86004055,554.42267,470.60452,0.8444641,524.34686,480.71765,0.9196173,486.68253,480.80743,0.83460903,436.72806,423.6766,0.84438074
6086,572.898,454.90057,0.8609804,562.6926,464.9664,0.84261525,527.28143,479.20047,0.84241575,490.3974,482.5877,0.8709767,438.56085,428.46167,0.8702456
6087,580.4585,450.53677,0.90251887,567.26227,460.93118,0.8596537,530.90857,478.41376,0.8084546,494.32065,485.09296,0.8878903,438.56085,431.3258,0.8907005
6088,585.9915,447.08484,0.8035777,573.8233,455.433,0.83067685,545.1268,471.85846,0.7886138,503.09488,485.09296,0.83227617,440.9425,441.18472,0.8778096
6089,594.6802,440.35214,0.8678738,583.0257,449.03372,0.8202523,553.0068,467.8931,0.8805008,514.25793,485.09296,0.81312525,444.18237,453.40533,0.9339964
6090,602.7211,436.7699,0.9039653,592.32513,446.19492,0.85180753,560.59296,464.6716,0.79555875,524.0837,484.67877,0.9317405,445.06,457.34735,0.8527983
6091,611.4288,433.4122,0.96934575,599.5278,443.29327,0.9316976,568.2644,460.81683,0.72378856,529.8265,479.5903,0.8979058,451.5346,457.34735,0.95724696
6092,618.0695,430.6665,0.81293577,609.40466,439.24744,0.84608585,577.0963,454.5488,0.80490816,537.82733,472.84076,0.9571058,456.5984,457.34735,0.76966137
6093,629.9975,427.95795,0.9817058,617.10876,434.70483,0.9023461,583.7255,450.44354,0.7891479,546.60156,465.95923,0.9370255,466.39847,453.59766,0.6827782
6094,639.8272,426.00873,0.972409,627.16736,431.97168,0.8912618,596.8148,444.256,0.7483752,557.86035,463.13626,0.8645374,472.90427,453.59766,0.89008
6095,648.939,425.62817,0.91761833,634.64746,430.03003,0.84641284,605.7515,440.04852,0.83526534,565.62585,461.08853,0.8667283,483.1287,453.59766,0.9599163
6096,659.0526,424.55655,0.923831,645.14655,429.226,0.89367783,614.80615,438.5127,0.8530943,576.4315,456.11932,0.8142155,490.29868,452.51114,0.9320659
6097,667.1993,424.55655,0.90367335,653.0951,428.7455,0.8692921,622.17255,435.9459,0.84024876,582.474,449.8595,0.89671713,493.05133,452.51114,0.88010335
6098,679.3665,424.55655,0.9136143,664.9775,427.84607,0.85657805,629.5212,434.11243,0.7697784,589.5008,443.54578,0.91708183,506.0254,450.6836,0.78065234
6099,691.6824,425.0133,0.90275836,677.41656,427.13174,0.81760824,642.14655,431.2462,0.6840346,602.73627,437.06546,0.89772624,519.86884,445.2966,0.87271214
6100,705.04987,426.16498,0.85480297,691.7759,427.13174,0.7669988,658.60834,429.2856,0.74908334,617.6146,434.5054,0.82830423,529.23816,440.60007,0.8617268
6101,721.52734,429.88153,0.9152608,706.57965,427.13174,0.80527294,672.8204,428.44983,0.7848088,630.90265,433.70264,0.60234296,541.3602,439.63528,0.8757047
6102,731.0167,433.83472,0.8447831,717.1182,431.5422,0.67416304,685.5227,428.44983,0.81242484,643.7387,429.00726,0.8736571,555.7381,438.85196,0.89963865
6103,741.24066,440.24777,0.96511555,726.74713,435.44034,0.81005716,694.148,428.44983,0.747591,654.4238,424.54834,0.7982947,577.03577,434.80173,0.4397577
6104,752.2775,448.15866,0.93677646,738.0627,440.29974,0.8288561,703.8542,430.2267,0.75898606,666.7043,422.56985,0.83286166,583.6454,418.14178,0.54521126
6105,761.3525,455.43365,1.0,747.71765,445.86862,0.8101591,714.8847,433.22958,0.70760167,679.1139,422.56985,0.922767,591.02277,408.12997,0.7822903
6106,772.205,460.045,0.9342168,759.1646,450.63724,0.76764154,727.5895,435.38016,0.82389355,688.7353,422.56985,0.8754302,602.79114,406.45557,0.93064964
6107,780.1814,465.08365,0.9680904,767.3875,455.97562,0.782838,736.3857,439.88956,0.7919079,699.8328,428.0298,0.6792753,620.19543,405.78217,0.70619136
6108,790.1567,472.4192,0.94601345,777.51746,462.8882,0.81302285,745.9482,444.38513,0.747118,710.7745,429.62857,0.838248,625.73346,405.78217,0.94683254
6109,795.52167,484.7042,1.0,783.2799,471.5998,0.77825254,754.0246,452.29898,0.8094465,722.52374,433.4555,0.70875764,636.6965,405.33432,0.9418818
6110,797.77826,495.7326,0.92613685,787.0638,481.65,0.78668064,762.94775,455.47647,0.700998,732.1835,435.87442,0.74407756,649.21625,403.83023,0.8925342
6111,801.6273,506.36603,0.90535086,791.4755,489.27594,0.72027355,770.82965,464.4756,0.7760008,741.91406,437.4569,0.8814283,664.4898,405.33432,0.82781315
6112,806.05383,515.0141,0.9268033,797.41034,497.7294,0.7755034,777.1463,469.35153,0.66233575,749.92224,444.91864,0.72468257,673.7261,406.15497,0.92963886
6113,816.3975,524.7895,0.8803415,805.45734,506.77386,0.7395746,782.7797,481.69437,0.75633293,757.56415,452.95895,0.83075887,685.09766,406.19427,0.9014019
6114,821.0611,529.6037,0.9243798,811.14795,513.91815,0.80753046,788.4067,487.64984,0.76331156,763.81323,459.59662,0.8494414,691.3324,408.14972,0.8848917
6115,830.08,536.1842,0.89812154,818.26135,520.3324,0.74969757,796.41003,496.9007,0.67471784,771.1993,465.62927,0.8304044,701.45374,410.48105,0.84808046
6116,835.18445,540.66974,0.8765534,825.0784,526.1969,0.7579994,803.56494,500.6363,0.8215971,778.55896,473.5961,0.76323825,711.954,417.69128,0.86247015
6117,840.77185,549.90656,0.8987174,830.6932,532.43665,0.7568106,809.0947,505.4955,0.6661118,784.25055,477.65042,0.9410903,714.5675,422.02606,0.9177848
6118,843.12897,555.24976,0.9134633,834.7292,537.4901,0.7807139,814.2475,513.20905,0.72462046,787.97577,483.25687,0.90222514,717.298,434.11765,0.8018896
6119,846.5528,560.304,0.89869636,836.9755,544.8763,0.7947048,816.7646,516.5247,0.71900904,791.59485,488.80444,0.85689574,720.2776,440.17007,0.8629481
6120,848.597,561.0832,0.86187744,840.44604,546.1041,0.84004253,820.6522,520.9579,0.8207662,795.81744,492.91574,0.769705,727.9368,441.49368,0.83527416
6121,851.4393,561.51794,0.8534294,842.2213,546.221,0.85108536,821.93494,522.8518,0.84193254,797.1516,497.08615,0.68948966,731.31055,443.40408,0.8618837
6122,854.7032,563.77606,0.8616012,844.54083,549.57513,0.78895557,823.70905,526.84875,0.7482284,799.3588,499.76865,0.8067972,731.5435,444.13727,0.8659984
6123,862.47437,569.0033,0.83099097,850.7744,554.47095,0.8234206,825.9623,531.39624,0.74710995,801.86163,501.17184,0.88212824,733.6134,445.69742,0.84828305
6124,867.8307,570.87024,0.88323456,856.84216,557.60925,0.78231126,829.6441,533.7649,0.73905575,808.03644,505.72922,0.7928484,741.7335,445.84174,0.91169643
6125,876.532,572.68445,0.89092845,862.168,559.1683,0.7808551,837.9334,534.6219,0.7235952,813.0783,508.24222,0.8691059,745.8876,448.23914,0.86387074
6126,880.3642,572.68445,0.89560425,868.87646,559.1683,0.8483726,842.6226,539.3128,0.6852923,815.8464,512.647,0.9139852,745.8876,454.0754,0.88631564
6127,884.1921,572.68445,0.86251533,872.05444,559.1683,0.8578654,844.1818,540.20953,0.72959054,816.79083,515.32086,0.8975591,745.8876,463.3962,0.74189216
6128,885.76434,570.5198,0.82522625,873.2635,559.14,0.8470274,845.81305,540.20953,0.76133275,816.79083,515.7442,0.87363404,745.81195,467.50583,0.9113659
6129,885.76434,569.3132,0.5413387,873.2635,558.7262,0.6019517,845.81305,540.20953,0.692698,816.79083,516.0876,0.905761,744.8203,467.63278,0.9312936
6130,885.76434,568.32635,0.6435655,873.2635,557.6142,0.68142974,845.81305,540.0455,0.7056466,816.34644,516.76483,0.8992436,744.36194,467.63278,0.9126112
6131,881.01483,563.67456,0.83128315,868.9228,554.89343,0.8519414,842.023,538.39465,0.67533726,814.3278,516.97974,0.88018954,740.7141,467.50583,0.9503732
6132,881.01483,562.64996,0.7894262,868.9228,553.4238,0.8468344,840.8551,538.0154,0.6866379,813.3272,517.2826,0.8807194,740.59015,466.89706,0.9333489
6133,881.01483,561.10925,0.81724226,868.9228,552.79645,0.816392,840.8551,538.0154,0.6763515,812.4667,517.4598,0.8996002,740.59015,465.7398,0.8930589
6134,881.01483,560.27563,0.81170124,869.05133,552.5049,0.7293992,840.7615,538.0027,0.66099364,811.96454,517.79517,0.879428,740.59015,465.7398,0.870801
6135,881.01483,559.9661,0.86540025,869.05133,551.8589,0.7596949,840.5289,537.7508,0.67745066,811.73193,517.4598,0.90280306,740.7141,465.61877,0.8318084
6136,880.5863,559.1517,0.8009071,869.05133,551.1294,0.82540864,840.34735,537.6103,0.69059736,811.72253,517.2826,0.8923177,741.18646,465.01486,0.94505525
6137,880.5863,558.3322,0.6981371,869.05133,550.10614,0.77718663,840.3453,536.34546,0.7132519,811.72253,517.01215,0.91675645,741.35205,464.98273,0.8902684
6138,880.5863,549.7323,0.6015386,869.05133,546.87225,0.7418914,840.3453,535.8791,0.75513303,811.2726,516.99384,0.92742735,741.18646,465.27106,0.8409281
6139,880.82745,543.3813,0.67702824,869.14343,544.2247,0.718736,840.3453,534.5249,0.82009333,811.223,516.99384,0.9073423,741.18646,465.27106,0.84158856
6140,884.74475,534.41547,0.6142504,872.6435,538.0459,0.70004624,841.68994,532.7144,0.900808,810.6176,517.01215,0.9128149,740.02295,465.27106,0.8880979
6141,885.08466,527.9631,0.72569,873.3695,533.0327,0.7515403,843.1854,531.9392,0.9223769,810.38135,517.9589,0.9513778,738.71497,468.97092,0.9483332
6142,888.6334,518.83826,0.767515,876.9762,526.4122,0.81437117,843.87146,530.82605,0.85946244,809.0658,521.6834,0.89584005,733.8114,474.65717,0.85377264
6143,889.81274,514.43225,0.62903035,877.3664,524.0707,0.67049164,844.7882,530.0352,0.8665642,809.0658,522.97595,0.9087178,731.06934,480.33853,0.8728295
6144,889.8214,507.0648,0.5685722,877.3664,518.4043,0.60867506,846.34296,527.5905,0.81333613,809.0658,524.1498,0.89577514,730.5891,484.58698,0.9495799
